final_content,text,keyword,similarity_score
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],率多高,0.8708024
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],遍高帅富,0.8638646
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],高级技工,0.8633249
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],高级职称,0.8633249
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],越高越,0.8484603
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],没高过,0.8484603
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],由高到,0.8484603
医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],医院 唯一 技术 诊断 绩效 高 [ 笑 哭 ],高风险,0.8465854
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,实在是高,0.6698489
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,血压高,0.65600777
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,率多高,0.65600777
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,巨高,0.6417042
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,更高,0.6417042
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,变高,0.6417042
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,升高,0.6417042
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,崇高,0.6417042
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,提高,0.6417042
医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,医院 超声 科 医生 收入 还 放射科 技师 高 一个 超声 科 医生 工作 放射科 技师 累 夜班 还要 承担风险 学历 更 高 收入 还 高找 说理 去,差高,0.6417042
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],石化,0.70419955
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],石家庄,0.6370075
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],一石激起千层浪,0.604054
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],儿科医生,0.5898918
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],研究生,0.56772053
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],毕业生,0.56772053
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],实习生,0.56772053
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],专科生,0.56772053
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],应届生,0.56772053
救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],救命 刚考 影像 研究生 [ 石化 ] [ 石化 ],规培生,0.56772053
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真知灼见,0.72609615
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真材实料,0.72609615
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真情实感,0.72609615
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真服了,0.71266574
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,规培学硕,0.6887345
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,好好学习,0.6887345
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,医学院校,0.68805313
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,医学知识,0.68805313
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,教学科研,0.68805313
真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,真够 混乱 影像学 医师 科室 医技 工资 分配 笑 死,医学影像,0.68805313
科室 内 二次 分配 不,科室 内 二次 分配 不,考三不限,0.75697035
科室 内 二次 分配 不,科室 内 二次 分配 不,无所不用其极,0.75058466
科室 内 二次 分配 不,科室 内 二次 分配 不,解决不了,0.7460233
科室 内 二次 分配 不,科室 内 二次 分配 不,证据不足,0.7460233
科室 内 二次 分配 不,科室 内 二次 分配 不,苦不堪言,0.74003303
科室 内 二次 分配 不,科室 内 二次 分配 不,可不可以,0.740033
科室 内 二次 分配 不,科室 内 二次 分配 不,愿不愿意,0.7400329
科室 内 二次 分配 不,科室 内 二次 分配 不,需不需要,0.7400329
科室 内 二次 分配 不,科室 内 二次 分配 不,好不容易,0.7400329
科室 内 二次 分配 不,科室 内 二次 分配 不,医不好,0.7340427
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,从未见过,0.8178467
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,技术支持,0.8178467
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,随随便便,0.8178467
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,遥遥领先,0.8178467
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,累死累活,0.8178467
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,住院医师,0.8178467
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,等级制度,0.8178466
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,没完没了,0.8178466
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,承担风险,0.8178466
刚考 医师 证算 考 技师 证,刚考 医师 证算 考 技师 证,进退两难,0.8178466
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,三明市,0.81842613
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,冰冻三尺,0.7968775
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,三班倒,0.79530597
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,三两个,0.79530597
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,长三角,0.78738636
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,两三种,0.78738636
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,第三点,0.78738636
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,两三碗,0.78738636
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,珠三角,0.78738636
三明 医改 牛马 窝里斗,三明 医改 牛马 窝里斗,这三瓜,0.78738636
问,问,尸,1.0000002
问,问,留,1.0000002
问,问,够,1.0000002
问,问,傻,1.0000002
问,问,泵,1.0000002
问,问,痰,1.0000002
问,问,蠢,1.0000002
问,问,双,1.0000002
问,问,秒,1.0000002
问,问,扛,1.0000001
改吧 改得 都 穷,改吧 改得 都 穷,都还没,0.9543828
改吧 改得 都 穷,改吧 改得 都 穷,活都,0.92241466
改吧 改得 都 穷,改吧 改得 都 穷,全都,0.9224145
改吧 改得 都 穷,改吧 改得 都 穷,药都,0.9224145
改吧 改得 都 穷,改吧 改得 都 穷,研都,0.9224145
改吧 改得 都 穷,改吧 改得 都 穷,都,0.73185396
改吧 改得 都 穷,改吧 改得 都 穷,按部就班,0.70362914
改吧 改得 都 穷,改吧 改得 都 穷,研发部门,0.7006735
改吧 改得 都 穷,改吧 改得 都 穷,做博后,0.6801938
改吧 改得 都 穷,改吧 改得 都 穷,读博后,0.6801938
附二 院,附二 院,第二个,1.0000001
附二 院,附二 院,图二图,1.0000001
附二 院,附二 院,第二轮,1.0000001
附二 院,附二 院,二把刀,0.97319627
附二 院,附二 院,市二,0.96983576
附二 院,附二 院,第二,0.96983576
附二 院,附二 院,附二,0.96983576
附二 院,附二 院,二院,0.9515584
附二 院,附二 院,二甲,0.95155823
附二 院,附二 院,二线,0.95155823
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,百分之零点,0.84768546
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,当务之急,0.76434004
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,云泥之别,0.76434004
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,百分之,0.7438718
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,称之为,0.7319705
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,真知灼见,0.73118436
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,真材实料,0.73118436
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,真情实感,0.73118436
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,百分之六十,0.730587
降 百分之 20 再 降 真的 难搞,降 百分之 20 再 降 真的 难搞,百分之九十,0.730587
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],公务员,0.7139764
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],公益性,0.7139764
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],公卫去,0.7139764
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],无所不用其极,0.70845056
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],考公是,0.7074512
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],办公厅,0.7074512
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],办公室,0.7074512
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],考公考,0.7074512
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],提公卫,0.7074512
不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不 难过 [ 害羞 ] 看着 工资 挺 诱人 毕竟 公布 还 低 [ 笑 哭 ],不可开交,0.6902858
那会 很多 辞职,那会 很多 辞职,就业机会,0.97204167
那会 很多 辞职,那会 很多 辞职,发布会,0.94796354
那会 很多 辞职,那会 很多 辞职,势必会,0.94796354
那会 很多 辞职,那会 很多 辞职,会多开,0.94593096
那会 很多 辞职,那会 很多 辞职,只会管,0.94317156
那会 很多 辞职,那会 很多 辞职,会要,0.87611544
那会 很多 辞职,那会 很多 辞职,会养,0.87611544
那会 很多 辞职,那会 很多 辞职,会为,0.8761153
那会 很多 辞职,那会 很多 辞职,会集,0.8761153
那会 很多 辞职,那会 很多 辞职,会诊,0.8761153
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],领导班子,0.8863824
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],这辈子,0.8472344
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],租房子,0.8472344
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],买房子,0.8472344
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼,0.8263595
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],宝子们,0.8263595
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],菌子,0.7848209
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],厂子,0.7848209
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],孩子,0.7848209
嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],嗓子疼 咳嗽 流鼻涕 鼻炎 [ 哭 惹 ],儿子,0.7848209
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,第二天,0.7496835
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,两三千,0.67981637
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,六七千,0.6756191
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,一石激起千层浪,0.6717024
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,天真,0.66820043
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,几千,0.65644294
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,六千,0.65644294
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,两千,0.65644294
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,两千多,0.64715934
附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,附二 院补 还 真的 几万 变 六千 [ 笑 哭 ] 天真,几千万,0.64715934
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,大学老师,0.8065225
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,大学毕业,0.8065225
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,医科大学,0.7933721
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,大学城,0.7773933
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,大城市,0.74574876
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,医学院校,0.7006401
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,医学知识,0.7006401
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,教学科研,0.7006401
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,医学影像,0.7006401
大学城 医院 听说 要降 惨,大学城 医院 听说 要降 惨,临床医学,0.6902387
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,光鲜亮丽,0.71774507
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,不太想,0.7000389
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,不太亮,0.7000389
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,多太多,0.6919471
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,好太多,0.691947
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,人太多,0.6853382
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,都还没,0.67675924
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,太好了,0.67579466
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,太紧张,0.6757945
动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,动 太多人 蛋糕 不 搞 绩效 改革 阳光 绩效 都 失败,关系不大,0.67197657
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,心理咨询,0.6915929
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,心灰意冷,0.6915929
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,责任心,0.6721941
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,放心大胆,0.67065597
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,心理压力,0.6680043
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,服务中心,0.6252356
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,触目惊心,0.62437105
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,当务之急,0.61978924
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,云泥之别,0.61978924
影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,影诊 赚 不 内科 科室 少 临床 一众 科室 肯定 收入 垫底 [ doge ] 不用 担心 时间 上 临床 科室 好太多,关系不大,0.61817294
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,供销社,0.68914723
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,自立门户,0.68274206
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,公立医院,0.67671156
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,私立,0.6670084
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,独立,0.6670084
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,设立,0.6670084
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,立马,0.6480672
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,立帖,0.6480672
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,社培,0.6268287
去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,去 私立 放射 工作量 还 08 太 没 盼头 去 社区 混着 算了 十几个 小时 不 挣点 钱,博社培,0.61965954
影像 本来 医技 科,影像 本来 医技 科,基本工资,0.945765
影像 本来 医技 科,影像 本来 医技 科,本该如此,0.9245401
影像 本来 医技 科,影像 本来 医技 科,本科毕业,0.92454004
影像 本来 医技 科,影像 本来 医技 科,好几本,0.91248596
影像 本来 医技 科,影像 本来 医技 科,资本论,0.9021821
影像 本来 医技 科,影像 本来 医技 科,本硕双,0.88312876
影像 本来 医技 科,影像 本来 医技 科,样本,0.8422328
影像 本来 医技 科,影像 本来 医技 科,赔本,0.8422328
影像 本来 医技 科,影像 本来 医技 科,刊本,0.8422328
影像 本来 医技 科,影像 本来 医技 科,标本,0.8422328
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科学历,0.7566745
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,从根本上,0.6983727
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,医科大学,0.660175
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,教学科研,0.65990925
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,医学知识,0.65990925
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,医学影像,0.65990925
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,医学院校,0.65990925
